date,texto,ville,cents,vente,price,link,pagenr,lastseen,chambres,annee,chauss,m2,terrasse,garage,cave,jardin,etage,ground,indexscore,chambre
Fri Apr 30 13:27:36 2021,"
Résidence à vendre à LUXEMBOURG-EICH
1H7A7
",TRUE,FALSE,TRUE,454 000,https://www.immotop.lu/properties/new/residence/2482207,195,,NA,-1,0,NA,0,0,0,0,-1,0,0.4000000000000001,-1
Fri Apr 30 13:27:59 2021,"
Fonds de commerce à vendre à LUXEMBOURG-GARE
1H6ZV
",TRUE,FALSE,TRUE,150 000,https://www.immotop.lu/properties/used/business/2481835,214,,NA,-1,0,NA,0,0,0,0,-1,0,0.4000000000000001,-1
Fri Apr 30 13:29:08 2021,"
Appartement à vendre à LUXEMBOURG-BONNEVOIE
1H5KS
",TRUE,FALSE,TRUE,849 000,https://www.immotop.lu/properties/used/apartment/2479996,272,,2,-1,0,85. Ch,0,0,0,0,-1,0,0.4000000000000001,2
Fri Apr 30 13:23:45 2021,"
Maison à vendre à LUXEMBOURG-NEUDORF
1H737
",TRUE,FALSE,TRUE,1 449 000,https://www.immotop.lu/properties/used/house/2481955,8,,3,1970,0,130. C,0,0,0,0,-1,0,0.39999999999999997,3
Fri Apr 30 13:29:04 2021,"
Penthouse à vendre à LUXEMBOURG-CESSANGE
1H5RJ
",TRUE,FALSE,TRUE,2 130 982,https://www.immotop.lu/properties/new/apartment/penthouse/2480239,268,,3,-1,0,157.67,0,0,0,0,3,0,0.39999999999999997,3
Fri Apr 30 13:29:04 2021,"
Appartement à vendre à LUXEMBOURG-CESSANGE
1H5RG
",TRUE,FALSE,TRUE,2 130 982,https://www.immotop.lu/properties/new/apartment/2480236,268,,3,-1,0,157.67,0,0,0,0,3,0,0.39999999999999997,3
Fri Apr 30 13:25:08 2021,"
Appartement à vendre à LUXEMBOURG-PFAFFENTHAL
1H70G
",TRUE,FALSE,TRUE,995 000,https://www.immotop.lu/properties/new/apartment/2481856,76,,2,2018,0,72. Ch,0,0,0,0,1,0,0.30000000000000004,2
Fri Apr 30 13:25:08 2021,"
Appartement à vendre à LUXEMBOURG-PFAFFENTHAL
1H6YV
",TRUE,FALSE,TRUE,880 000,https://www.immotop.lu/properties/new/apartment/2481799,76,,1,2018,0,60. Ch,0,0,0,0,2,0,0.30000000000000004,1
Fri Apr 30 13:28:01 2021,"
Maison de maître à vendre à LUXEMBOURG-LIMPERTSBERG
1H5W1
",TRUE,FALSE,TRUE,3 080 000,https://www.immotop.lu/properties/used/house/house-of-master/2480401,215,,5,1953,1,277. C,0,0,0,0,2,0,0.3,5
Fri Apr 30 13:29:04 2021,"
Maison à vendre à LUXEMBOURG-CESSANGE
1H5RY
",TRUE,FALSE,TRUE,2 644 000,https://www.immotop.lu/properties/new/house/2480254,268,,5,-1,1,248. C,0,0,0,0,-1,0,0.3,5
Fri Apr 30 13:29:04 2021,"
Maison à vendre à LUXEMBOURG-CESSANGE
1H5RV
",TRUE,FALSE,TRUE,2 540 000,https://www.immotop.lu/properties/new/house/2480251,268,,5,-1,1,250. C,0,0,0,0,-1,0,0.3,5
Fri Apr 30 13:25:13 2021,"
Appartement à vendre à LUXEMBOURG-LIMPERTSBERG
1H66P
",TRUE,FALSE,TRUE,1 190 000,https://www.immotop.lu/properties/used/apartment/2480785,80,,2,-1,0,93. Ch,0,1,0,0,5,0,0.25000000000000006,2
Fri Apr 30 13:27:46 2021,"
Appartement à vendre à LUXEMBOURG-WEIMERSHOF
1H74D
",TRUE,FALSE,TRUE,1 360 667,https://www.immotop.lu/properties/new/apartment/2481997,203,,2,-1,0,79.83.,0,1,0,0,3,0,0.25000000000000006,2
Fri Apr 30 13:27:59 2021,"
Maison jumelée à vendre à LUXEMBOURG-BONNEVOIE
1H6ZG
",TRUE,FALSE,TRUE,1 390 000,https://www.immotop.lu/properties/used/house/semi-detached-house/2481820,214,,5,1932,0,185. C,0,1,0,0,2,0,0.25000000000000006,5
Fri Apr 30 14:07:41 2021,"
Appartement à vendre à LUXEMBOURG-LIMPERTSBERG
182DB
",TRUE,FALSE,TRUE,1 143 500,https://www.immotop.lu/properties/new/apartment/2055935,2230,,1,-1,0,79.43.,0,0,0,0,3,0,0.20000000000000007,1
